"Education","Gross Household Income","Skill","Age","Marrital Status","Country","Gender","WeightedAIS","Vote"
"16 or under","Level 1 0~19k","Level 8","Age46-65","Single","England","Male",0.56446879499569,1
"17-19","Level 2 20~39k","Level 6","Age46-65","Married","England","Female",0,0
"16 or under","Level 2 20~39k","Level 1","Age46-65","Married","England","Male",1.66342888674231,1
"20 or above","Level 4 60~99k","Level 6","Age36-45","Single","England","Male",-1.02672195505011,0
"20 or above","Level 2 20~39k","Level 6","AgeOver85","Single","England","Female",-0.265474593336923,0
"20 or above","Level 5 100k or above","Level 6","AgeOver85","Married","England","Female",-0.476822680522749,0
"20 or above","Level 1 0~19k","Level 7","Age46-65","Married","England","Male",-0.313875489574213,0
"17-19","Level 1 0~19k","Level 3","Age66-85","Single","Scotland","Male",-0.470702941643405,1
"20 or above","Level 1 0~19k","Level 8","Age46-65","Single","England","Female",-0.636831330679258,0
"16 or under","Level 3 40~59k","Level 8","Age46-65","Married","England","Male",0,1
"16 or under","Level 1 0~19k","Level 4","Age46-65","Single","England","Male",0,0
"17-19","Level 1 0~19k","Level 5","Age36-45","Married","England","Male",0.618707433491425,1
"16 or under","Level 2 20~39k","Level 2","Age46-65","Married","England","Male",0,0
"16 or under","Level 2 20~39k","Level 6","Age36-45","Married","England","Female",-0.23397878948151,0
"16 or under","Level 2 20~39k","Level 3","Age46-65","Married","England","Male",0,1
"20 or above","Level 4 60~99k","Level 2","Age36-45","Married","England","Female",0.140866517910317,1
"16 or under","Level 2 20~39k","Level 6","Age66-85","Married","England","Male",0.56446879499569,1
"16 or under","Level 2 20~39k","Level 5","Age46-65","Married","England","Female",0.365722221004134,1
"16 or under","Level 2 20~39k","Level 5","Age46-65","Married","England","Female",0.652329742084276,1
"17-19","Level 1 0~19k","Level 5","Age46-65","Married","Scotland","Female",-0.197773591202159,0
"20 or above","Level 3 40~59k","Level 6","Age46-65","Married","England","Female",0.865530303156548,1
"20 or above","Level 2 20~39k","Level 5","Age46-65","Married","England","Female",0,0
"20 or above","Level 2 20~39k","Level 6","Age46-65","Married","England","Male",-0.24408225303285,0
"16 or under","Level 2 20~39k","Level 2","Age46-65","Married","England","Female",-0.315419250685647,1
"16 or under","Level 1 0~19k","Level 2","Age46-65","Married","Wales","Female",0.712128573388724,1
"17-19","Level 1 0~19k","Level 7","Age66-85","Single","England","Male",0.115827918802808,1
"17-19","Level 3 40~59k","Level 2","Age46-65","Married","England","Male",-0.338604922381662,0
"17-19","Level 3 40~59k","Level 6","Age46-65","Single","England","Male",-0.801731252877271,0
"16 or under","Level 2 20~39k","Level 5","Age46-65","Single","Scotland","Female",-0.2678031817052,0
"20 or above","Level 2 20~39k","Level 6","Age66-85","Single","England","Female",0.23331674060603,1
"16 or under","Level 3 40~59k","Level 6","Age36-45","Single","Scotland","Male",-0.231258222945309,1
"20 or above","Level 2 20~39k","Level 6","Age66-85","Married","England","Female",-0.618822809256979,0
"20 or above","Level 4 60~99k","Level 6","Age46-65","Married","England","Male",0.154694935433642,1
"16 or under","Level 1 0~19k","Level 1","Age46-65","Married","England","Female",0.101253875510333,1
"20 or above","Level 4 60~99k","Level 7","Age46-65","Single","England","Male",0.632301,1
"20 or above","Level 1 0~19k","Level 1","Age46-65","Married","England","Female",0,1
"16 or under","Level 4 60~99k","Level 8","Age66-85","Married","England","Male",-0.107078528151194,1
"20 or above","Level 1 0~19k","Level 6","Age66-85","Married","England","Female",-0.213423236703829,0
"16 or under","Level 3 40~59k","Level 5","Age46-65","Single","England","Female",-0.548448040021459,0
"20 or above","Level 3 40~59k","Level 8","Age36-45","Married","England","Male",-0.352784865100765,0
"16 or under","Level 1 0~19k","Level 6","Age66-85","Single","England","Female",0.171618343814522,1
"17-19","Level 1 0~19k","Level 8","Age66-85","Single","England","Female",0,1
"17-19","Level 4 60~99k","Level 5","Age46-65","Married","England","Female",0,1
"20 or above","Level 2 20~39k","Level 5","AgeOver85","Single","Scotland","Female",-0.3731231162542,0
"20 or above","Level 1 0~19k","Level 6","Age46-65","Single","England","Female",-0.628238151875706,0
"20 or above","Level 3 40~59k","Level 6","Age46-65","Married","Scotland","Male",0,0
"16 or under","Level 2 20~39k","Level 6","Age66-85","Married","England","Male",0.414714514196245,1
"16 or under","Level 2 20~39k","Level 1","Age66-85","Married","England","Female",0.394509138144639,1
"16 or under","Level 1 0~19k","Level 6","Age66-85","Single","Wales","Female",-0.13897937310731,1
"20 or above","Level 2 20~39k","Level 7","Age66-85","Married","England","Male",-0.293448191376919,1
"20 or above","Level 2 20~39k","Level 6","Age46-65","Single","England","Male",-0.629884803572343,0
"16 or under","Level 3 40~59k","Level 4","Age46-65","Married","Scotland","Male",-0.188343736248212,1
"17-19","Level 3 40~59k","Level 5","Age46-65","Married","England","Male",-0.207380553978406,0
"17-19","Level 1 0~19k","Level 7","Age36-45","Single","England","Female",-0.308743757330329,0
"16 or under","Level 2 20~39k","Level 2","Age46-65","Married","Wales","Female",-0.7597755,0
"16 or under","Level 2 20~39k","Level 3","Age46-65","Married","England","Female",0.299823618545451,1
"16 or under","Level 1 0~19k","Level 6","Age66-85","Married","England","Female",0.10042941137957,0
"17-19","Level 2 20~39k","Level 5","Age46-65","Single","England","Female",0.32649686278398,1
"16 or under","Level 2 20~39k","Level 5","Age46-65","Single","Scotland","Male",1.28572479413949,1
"16 or under","Level 1 0~19k","Level 4","Age46-65","Single","England","Male",0.907398681862052,1
"20 or above","Level 2 20~39k","Level 6","Age36-45","Married","Scotland","Female",-0.2382722391513,0
"16 or under","Level 2 20~39k","Level 7","Age46-65","Married","Scotland","Male",0.126212011523129,1
"17-19","Level 1 0~19k","Level 5","Age46-65","Single","England","Female",0.670933778941983,1
"20 or above","Level 2 20~39k","Level 6","Age46-65","Married","England","Male",0,1
"20 or above","Level 4 60~99k","Level 6","Age46-65","Married","Scotland","Male",-0.782319965765209,0
"16 or under","Level 2 20~39k","Level 5","Age36-45","Married","England","Female",0.652329742084276,1
"16 or under","Level 4 60~99k","Level 5","Age66-85","Single","England","Female",0.159612245078963,1
"20 or above","Level 1 0~19k","Level 7","Age46-65","Single","England","Female",-0.342441326660054,0
"16 or under","Level 1 0~19k","Level 2","Age46-65","Single","England","Female",0.2796975,1
"16 or under","Level 2 20~39k","Level 3","Age66-85","Married","England","Male",1.15773266797358,1
"20 or above","Level 1 0~19k","Level 4","Age46-65","Single","England","Male",-1.05657102100831,0
"16 or under","Level 2 20~39k","Level 5","Age66-85","Single","England","Female",-0.344488368617488,1
"16 or under","Level 2 20~39k","Level 3","Age46-65","Married","England","Male",0.885973534392607,1
"20 or above","Level 1 0~19k","Level 6","Age46-65","Single","England","Male",-1.70950843319795,0
"17-19","Level 2 20~39k","Level 1","Age66-85","Married","England","Female",0.221825884582712,1
"20 or above","Level 4 60~99k","Level 7","Age36-45","Married","Scotland","Female",-0.287329792530173,0
"16 or under","Level 1 0~19k","Level 7","Age66-85","Single","England","Male",-0.414754317821235,0
"16 or under","Level 1 0~19k","Level 1","Age46-65","Single","Wales","Male",-0.297150178393117,1
"17-19","Level 2 20~39k","Level 5","Age46-65","Single","England","Female",0.369019799494164,0
"20 or above","Level 4 60~99k","Level 7","Age46-65","Single","England","Male",-0.958132507994886,0
"17-19","Level 1 0~19k","Level 5","Age36-45","Single","England","Female",-0.285144838983356,1
"16 or under","Level 2 20~39k","Level 6","Age66-85","Single","England","Female",-0.681068941840205,0
"16 or under","Level 3 40~59k","Level 6","Age66-85","Married","Scotland","Female",-0.125955047371418,0
"17-19","Level 2 20~39k","Level 7","Age66-85","Married","England","Male",-0.278995859943036,1
"20 or above","Level 3 40~59k","Level 7","Age36-45","Married","England","Male",-0.437626255956084,0
"17-19","Level 2 20~39k","Level 5","Age46-65","Married","Scotland","Male",0.376687473061456,1
"16 or under","Level 1 0~19k","Level 5","Age66-85","Married","Scotland","Female",0.188185412992706,1
"20 or above","Level 3 40~59k","Level 5","Age46-65","Single","England","Male",0.179121096038784,1
"17-19","Level 2 20~39k","Level 3","Age36-45","Single","England","Male",0.23199924286149,0
"20 or above","Level 3 40~59k","Level 5","AgeOver85","Single","England","Male",-0.211599161494112,0
"17-19","Level 4 60~99k","Level 6","Age36-45","Married","England","Female",0,0
"17-19","Level 1 0~19k","Level 3","Age66-85","Single","Scotland","Male",0.246917799160773,0
"20 or above","Level 3 40~59k","Level 6","Age66-85","Single","Scotland","Female",-0.107210671847352,0
"16 or under","Level 2 20~39k","Level 4","Age46-65","Married","England","Male",-0.183616238935501,1
"20 or above","Level 4 60~99k","Level 7","Age36-45","Single","England","Male",0.217960500435921,0
"20 or above","Level 5 100k or above","Level 8","Age46-65","Married","England","Female",0.627927566323027,1
"20 or above","Level 2 20~39k","Level 7","Age66-85","Single","England","Female",-0.373902274907934,0
"20 or above","Level 2 20~39k","Level 7","Age66-85","Married","England","Male",0,0
"20 or above","Level 3 40~59k","Level 2","Age36-45","Single","England","Male",-0.885353395753546,0
"20 or above","Level 2 20~39k","Level 6","Age66-85","Married","England","Male",0.390951074815406,1
"20 or above","Level 1 0~19k","Level 7","Age46-65","Single","England","Female",-0.258595463284284,0
"17-19","Level 2 20~39k","Level 4","Age66-85","Married","England","Male",-0.529249203092434,1
"17-19","Level 2 20~39k","Level 5","Age66-85","Married","England","Female",0.332738827206807,1
"16 or under","Level 1 0~19k","Level 4","Age66-85","Single","England","Male",0.791439316593927,1
"16 or under","Level 4 60~99k","Level 2","Age46-65","Married","England","Female",-0.0827301631228553,0
"20 or above","Level 2 20~39k","Level 7","Age66-85","Single","England","Male",-0.424106411485699,1
"17-19","Level 2 20~39k","Level 6","Age66-85","Married","England","Female",0,1
"16 or under","Level 2 20~39k","Level 2","Age66-85","Married","England","Female",0,1
"20 or above","Level 3 40~59k","Level 4","Age66-85","Married","England","Female",0,1
"16 or under","Level 1 0~19k","Level 2","AgeOver85","Single","England","Female",0.4534270277424,1
"20 or above","Level 2 20~39k","Level 5","Age36-45","Single","England","Female",-1.28469112930648,0
"16 or under","Level 1 0~19k","Level 5","Age46-65","Single","Scotland","Female",0,0
"17-19","Level 2 20~39k","Level 3","Age36-45","Married","Wales","Male",-0.897654126213148,0
"20 or above","Level 2 20~39k","Level 6","Age66-85","Married","England","Male",0.225787517862803,1
"16 or under","Level 2 20~39k","Level 3","Age66-85","Married","Wales","Male",-0.21247170214353,1
"17-19","Level 3 40~59k","Level 6","AgeOver85","Married","England","Male",0.709916783316665,1
"17-19","Level 2 20~39k","Level 5","Age46-65","Married","England","Male",-1.03829226539063,0
"17-19","Level 2 20~39k","Level 6","Age66-85","Married","England","Male",0.276476342521021,1
"20 or above","Level 5 100k or above","Level 6","Age46-65","Single","England","Male",-0.406002477595448,0
"20 or above","Level 1 0~19k","Level 7","Age66-85","Single","Scotland","Female",-0.376575827109523,0
"20 or above","Level 2 20~39k","Level 7","AgeOver85","Married","England","Male",-1.31766644666361,0
"20 or above","Level 4 60~99k","Level 5","Age46-65","Married","Scotland","Female",0.178327020136342,1
"20 or above","Level 1 0~19k","Level 6","Age46-65","Single","Scotland","Male",-0.0790398708691851,0
"20 or above","Level 4 60~99k","Level 6","Age36-45","Single","England","Male",-0.3644549,0
"17-19","Level 1 0~19k","Level 3","Age66-85","Married","England","Male",0.18773934336976,1
"16 or under","Level 1 0~19k","Level 4","Age66-85","Single","England","Male",-0.459747,0
"17-19","Level 3 40~59k","Level 2","AgeOver85","Married","England","Male",-0.301106500998508,1
"17-19","Level 3 40~59k","Level 6","Age66-85","Married","England","Female",0.099115419558074,1
"20 or above","Level 2 20~39k","Level 8","Age46-65","Single","England","Female",-0.418825434793217,0
"20 or above","Level 5 100k or above","Level 3","Age36-45","Single","England","Male",-0.6038078,0
"20 or above","Level 4 60~99k","Level 5","Age46-65","Married","England","Female",-0.12546911353218,1
"20 or above","Level 3 40~59k","Level 2","AgeOver85","Single","England","Female",-0.48401768767335,0
"16 or under","Level 2 20~39k","Level 5","Age66-85","Married","England","Female",0.9602287684763,1
"16 or under","Level 1 0~19k","Level 6","Age36-45","Single","England","Female",0.090685405766125,1
"17-19","Level 3 40~59k","Level 6","Age46-65","Married","Scotland","Male",0.866731426038757,1
"20 or above","Level 1 0~19k","Level 3","Age66-85","Single","England","Male",0.115827918802808,1
"16 or under","Level 3 40~59k","Level 4","Age66-85","Married","England","Male",0.298887221976396,1
"20 or above","Level 4 60~99k","Level 6","AgeOver85","Single","Scotland","Female",-0.212099532787815,0
"20 or above","Level 3 40~59k","Level 5","AgeOver85","Single","England","Female",-0.518928719177973,0
"20 or above","Level 2 20~39k","Level 5","AgeOver85","Single","Wales","Female",-0.475536846712944,0
"16 or under","Level 1 0~19k","Level 7","Age66-85","Married","England","Male",0,1
"16 or under","Level 1 0~19k","Level 6","Age66-85","Single","Scotland","Female",0,1
"17-19","Level 3 40~59k","Level 4","Age66-85","Married","Wales","Male",0.180619032819869,1
"16 or under","Level 2 20~39k","Level 6","Age66-85","Married","England","Male",0.487319137329508,1
"20 or above","Level 5 100k or above","Level 7","Age46-65","Married","England","Male",0.199301290526009,1
"17-19","Level 2 20~39k","Level 6","Age46-65","Married","England","Female",-0.567078816868867,1
"16 or under","Level 1 0~19k","Level 1","Age46-65","Single","Scotland","Male",1.14630196732733,0
"20 or above","Level 2 20~39k","Level 6","Age46-65","Married","England","Male",-0.44908863779079,1
"16 or under","Level 2 20~39k","Level 7","Age46-65","Married","England","Female",-0.415482462872438,0
"16 or under","Level 1 0~19k","Level 6","Age66-85","Single","England","Female",0.151978193405849,1
"17-19","Level 4 60~99k","Level 6","AgeOver85","Married","Wales","Female",-0.627566393845585,0
"17-19","Level 2 20~39k","Level 6","Age46-65","Married","England","Female",-0.220647122000035,0
"16 or under","Level 4 60~99k","Level 7","Age46-65","Married","Wales","Male",0,0
"16 or under","Level 4 60~99k","Level 6","Age46-65","Married","England","Female",0.659599204593709,1
"16 or under","Level 2 20~39k","Level 2","Age36-45","Married","England","Male",-1.82585982027023,1
